contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category
hospital_193_phone,phone,02 9382 6111,Royal Hospital for Women,hospital,nsw_hospitals_agent,NSW Health API,Barker Street,Randwick,NSW,2031.0,No emergency department,2025-08-30T17:19:34.894946,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_194_phone,phone,02 9926 7111,Royal North Shore Hospital,hospital,nsw_hospitals_agent,NSW Health API,Pacific Highway,St Leonards,NSW,2065.0,Reporting wait times,2025-08-30T17:19:34.894970,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_195_phone,phone,02 9515 6111,Royal Prince Alfred Hospital,hospital,nsw_hospitals_agent,NSW Health API,Missenden Road,Camperdown,NSW,2050.0,Reporting wait times,2025-08-30T17:19:34.894994,0.95,LHD: Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_196_phone,phone,02 9807 1144,Royal Rehabilitation Hospital - Coorabel/Moorong,hospital,nsw_hospitals_agent,NSW Health API,227 Morrison Road,Ryde,NSW,2112.0,No emergency department,2025-08-30T17:19:34.895018,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_197_phone,phone,02 9874 0199,Ryde Hospital,hospital,nsw_hospitals_agent,NSW Health API,Denistone Road,Eastwood,NSW,2122.0,Reporting wait times,2025-08-30T17:19:34.895043,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_198_phone,phone,02 6357 8100,Rylstone Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Fitzgerald Street,Rylstone,NSW,2849.0,Not reporting wait times,2025-08-30T17:19:34.895067,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_199_phone,phone,02 8382 9444,Sacred Heart Hospice,hospital,nsw_hospitals_agent,NSW Health API,170 Darlinghurst Road,Darlinghurst,NSW,2010.0,No emergency department,2025-08-30T17:19:34.895091,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_200_phone,phone,02 6540 2100,"Scott Memorial Hospital, Scone",hospital,nsw_hospitals_agent,NSW Health API,Stafford Street,Scone,NSW,2337.0,Not reporting wait times,2025-08-30T17:19:34.895115,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_201_phone,phone,02 4295 2500,Shellharbour Hospital,hospital,nsw_hospitals_agent,NSW Health API,15-17 Madigan Boulevarde,Mt Warrigal,NSW,2528.0,Reporting wait times,2025-08-30T17:19:34.895139,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_202_phone,phone,02 4421 3111,Shoalhaven Hospital,hospital,nsw_hospitals_agent,NSW Health API,Shoalhaven Street,Nowra,NSW,2541.0,Reporting wait times,2025-08-30T17:19:34.895163,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_203_phone,phone,02 6571 9222,Singleton District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Dangar Road,Singleton,NSW,2330.0,Reporting wait times,2025-08-30T17:19:34.895187,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_204_phone,phone,02 4751 0300,Springwood Hospital,hospital,nsw_hospitals_agent,NSW Health API,Huntley Grange Road,Springwood,NSW,2777.0,No emergency department,2025-08-30T17:19:34.895211,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_205_phone,phone,02 9805 1655,St Catherines Villa Nursing Home,hospital,nsw_hospitals_agent,NSW Health API,162-166 Balaclava Road,Eastwood,NSW,2122.0,No emergency department,2025-08-30T17:19:34.895238,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_206_phone,phone,02 9113 1111,St George Hospital,hospital,nsw_hospitals_agent,NSW Health API,Belgrave Street,Kogarah,NSW,2217.0,Reporting wait times,2025-08-30T17:19:34.895262,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_207_phone,phone,02 4823 7800,St John of God Hospital,hospital,nsw_hospitals_agent,NSW Health API,234 Bourke Street,Goulburn,NSW,2580.0,No emergency department,2025-08-30T17:19:34.895286,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_208_phone,phone,02 9649 8941,St Joseph's Hospital,hospital,nsw_hospitals_agent,NSW Health API,Normanby Road,Auburn,NSW,2144.0,No emergency department,2025-08-30T17:19:34.895311,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_209_phone,phone,02 8382 1111,St Vincent's Hospital,hospital,nsw_hospitals_agent,NSW Health API,390 Victoria Street,Darlinghurst,NSW,2010.0,Reporting wait times,2025-08-30T17:19:34.895335,0.95,LHD: St Vincent's Health Network,safe,1.05,NSW,Healthcare Services
hospital_210_phone,phone,02 9540 7111,Sutherland Hospital & Community Health Service,hospital,nsw_hospitals_agent,NSW Health API,Cnr The Kingsway and Kareena Road,Caringbah,NSW,2229.0,Reporting wait times,2025-08-30T17:19:34.895359,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_211_phone,phone,02 9382 1111,Sydney Children's Hospital,hospital,nsw_hospitals_agent,NSW Health API,High Street,Randwick,NSW,2031.0,Reporting wait times,2025-08-30T17:19:34.895383,0.95,LHD: Sydney Children's Hospitals Specialty Network,safe,1.05,NSW,Healthcare Services
hospital_212_phone,phone,02 9382 7111,Sydney Hospital & Sydney Eye Hospital,hospital,nsw_hospitals_agent,NSW Health API,8 Macquarie Street,Sydney,NSW,2001.0,Reporting wait times,2025-08-30T17:19:34.895407,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_213_phone,phone,02 6359 2666,Tabulam Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,20 Green Street,Portland,NSW,2847.0,No emergency department,2025-08-30T17:19:34.895431,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_214_phone,phone,02 6767 7700,Tamworth Rural Referral Hospital,hospital,nsw_hospitals_agent,NSW Health API,Dean Street,Tamworth,NSW,2340.0,Reporting wait times,2025-08-30T17:19:34.895455,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_215_phone,phone,02 6977 1066,Temora Hospital,hospital,nsw_hospitals_agent,NSW Health API,169 Temora Young Road,Temora,NSW,2666.0,Not reporting wait times,2025-08-30T17:19:34.895479,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_216_phone,phone,02 6739 5200,Tenterfield Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Naas St,Tenterfield,NSW,2372.0,Not reporting wait times,2025-08-30T17:19:34.895505,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_217_phone,phone,02 9845 0000,The Children's Hospital at Westmead,hospital,nsw_hospitals_agent,NSW Health API,Cnr Hawkesbury Rd and Hainsworth St,Westmead,NSW,2145.0,Reporting wait times,2025-08-30T17:19:34.895530,0.95,LHD: Sydney Children's Hospitals Specialty Network,safe,1.05,NSW,Healthcare Services
hospital_218_phone,phone,02 6942 0444,The Cootamundra Hospital,hospital,nsw_hospitals_agent,NSW Health API,Mackay Street,Cootamundra,NSW,2590.0,Not reporting wait times,2025-08-30T17:19:34.895554,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_219_phone,phone,02 4087 1000,The New Maitland Hospital,hospital,nsw_hospitals_agent,NSW Health API,51 Metford Road,Metford,NSW,2323.0,Reporting wait times,2025-08-30T17:19:34.895603,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_220_phone,phone,02 6723 3266,Tingha Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,13997 Guyra Road,Tingha,NSW,2369.0,Not reporting wait times,2025-08-30T17:19:34.895644,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_221_phone,phone,02 6723 3266,Tingha Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,13997 Guyra Road,Tingha,NSW,2369.0,No emergency department,2025-08-30T17:19:34.895671,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_222_phone,phone,03 5874 2166,Tocumwal Hospital,hospital,nsw_hospitals_agent,NSW Health API,Adams Street,Tocomwal,NSW,2714.0,Not reporting wait times,2025-08-30T17:19:34.895695,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_223_phone,phone,02 4984 0700,Tomaree Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Trevally Street,Nelson Bay,NSW,2315.0,Not reporting wait times,2025-08-30T17:19:34.895719,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_224_phone,phone,02 6891 6200,Tottenham Hospital,hospital,nsw_hospitals_agent,NSW Health API,Umang Street,Tottenham,NSW,2873.0,Not reporting wait times,2025-08-30T17:19:34.895742,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_225_phone,phone,02 6892 4003,Tottenham Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Umang Street,Tottenham,NSW,2873.0,No emergency department,2025-08-30T17:19:34.895766,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_226_phone,phone,02 6880 8200,Trangie Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,28 Harris Street,Trangie,NSW,2823.0,Not reporting wait times,2025-08-30T17:19:34.895790,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_227_phone,phone,02 6888 7546,Trangie Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,29 Harris Street,Trangie,NSW,2823.0,No emergency department,2025-08-30T17:19:34.895814,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_228_phone,phone,02 6892 1051,Trundle Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Brookview Street,Trundle,NSW,2875.0,Not reporting wait times,2025-08-30T17:19:34.895837,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_229_phone,phone,02 6892 1051,Trundle Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Brookview Street,Trundle,NSW,2875.0,No emergency department,2025-08-30T17:19:34.895861,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_230_phone,phone,02 6892 5003,Tullamore Health Service,hospital,nsw_hospitals_agent,NSW Health API,1 Hinkler Street,Tullamore,NSW,2874.0,Not reporting wait times,2025-08-30T17:19:34.895885,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_231_phone,phone,02 6892 5003,Tullamore Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,1 Hinkler Street,Tullamore,NSW,2874.0,No emergency department,2025-08-30T17:19:34.895909,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_232_phone,phone,02 6948 9600,Tumbarumba Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Mitchell Street,Tumbarumba,NSW,2653.0,Not reporting wait times,2025-08-30T17:19:34.895933,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_233_phone,phone,02 6948 9600,Tumbarumba Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,4 Mitchell Street,Tumbarumba,NSW,2653.0,No emergency department,2025-08-30T17:19:34.895957,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_234_phone,phone,02 6947 0800,Tumut District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Simpson Street,Tumut,NSW,2720.0,Not reporting wait times,2025-08-30T17:19:34.895981,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_235_phone,phone,02 6677 2000,Tweed Valley Hospital,hospital,nsw_hospitals_agent,NSW Health API,771 Cudgen Road,Cudgen,NSW,2487.0,Reporting wait times,2025-08-30T17:19:34.896004,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_236_phone,phone,02 6920 8106,Urana Health Service,hospital,nsw_hospitals_agent,NSW Health API,Cnr Church and Princess St,Urana,NSW,2645.0,Not reporting wait times,2025-08-30T17:19:34.896029,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_237_phone,phone,02 6920 8106,Urana Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Corner of Church and Princess St,Urana,NSW,2645.0,No emergency department,2025-08-30T17:19:34.896052,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_238_phone,phone,02 6948 1319,Urbenville Health Service,hospital,nsw_hospitals_agent,NSW Health API,45 Beaury Street,Urbenville,NSW,2475.0,Not reporting wait times,2025-08-30T17:19:34.896075,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_239_phone,phone,02 6948 1319,Urbenville Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,45 Beaury Street,Urbenville,NSW,2475.0,No emergency department,2025-08-30T17:19:34.896098,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_240_phone,phone,02 6734 7900,Vegetable Creek Hospital,hospital,nsw_hospitals_agent,NSW Health API,13-33 Glen Innes Road,Emmaville,NSW,2371.0,Not reporting wait times,2025-08-30T17:19:34.896121,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_241_phone,phone,02 5943 1000,Wagga Wagga Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Docker Street,Wagga Wagga,NSW,2650.0,Reporting wait times,2025-08-30T17:19:34.896144,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_242_phone,phone,02 6774 2366,Walcha Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,11 South Middle Street,Walcha,NSW,2354.0,Not reporting wait times,2025-08-30T17:19:34.896167,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_243_phone,phone,02 6774 2400,Walcha Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,South Street,Walcha,NSW,2354.0,No emergency department,2025-08-30T17:19:34.896191,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_244_phone,phone,02 6828 6000,Walgett Health Service,hospital,nsw_hospitals_agent,NSW Health API,141 Fox Street,Walgett,NSW,2832.0,Not reporting wait times,2025-08-30T17:19:34.896214,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_245_phone,phone,02 4924 6100,Wallsend Aged Care Facility,hospital,nsw_hospitals_agent,NSW Health API,15 Nash Street,Wallsend,NSW,2287.0,No emergency department,2025-08-30T17:19:34.896239,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_246_phone,phone,02 9369 0100,War Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,125 Birrell Street,Waverley,NSW,2024.0,No emergency department,2025-08-30T17:19:34.896262,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_247_phone,phone,02 6728 9000,Warialda Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Long Street,Warialda,NSW,2402.0,Not reporting wait times,2025-08-30T17:19:34.896286,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_248_phone,phone,02 6847 7200,Warren Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Dr Kater Drive,Warren,NSW,2824.0,Not reporting wait times,2025-08-30T17:19:34.896310,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_249_phone,phone,02 6847 7200,Warren Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Dr Kater Drive,Warren,NSW,2824.0,No emergency department,2025-08-30T17:19:34.896334,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_250_phone,phone,02 6585 1300,Wauchope District Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,69 High Street,Wauchope,NSW,2446.0,No emergency department,2025-08-30T17:19:34.896358,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_251_phone,phone,02 6795 0400,Wee Waa Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Alma Street,Wee Waa,NSW,2388.0,Not reporting wait times,2025-08-30T17:19:34.896382,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_252_phone,phone,02 6840 7200,Wellington Health Service,hospital,nsw_hospitals_agent,NSW Health API,Gisborne Street,Wellington,NSW,2820.0,Not reporting wait times,2025-08-30T17:19:34.896405,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_253_phone,phone,03 5027 2345,Wentworth District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Silver City Hwy,Wentworth,NSW,2648.0,Not reporting wait times,2025-08-30T17:19:34.896429,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_254_phone,phone,02 6768 6600,Werris Creek Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,North Street,Werris Creek,NSW,2341.0,Not reporting wait times,2025-08-30T17:19:34.896453,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_255_phone,phone,02 8890 5555,Westmead Hospital,hospital,nsw_hospitals_agent,NSW Health API,Cnr Hawkesbury & Darcy Road,Westmead,NSW,2145.0,Reporting wait times,2025-08-30T17:19:34.896477,0.95,LHD: Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_256_phone,phone,08 8083 8777,Wilcannia Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,14 Ross Street,Wilcannia,NSW,2836.0,Not reporting wait times,2025-08-30T17:19:34.896500,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_257_phone,phone,08 8083 8777,Wilcannia Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,Ross Street,Wilcannia,NSW,2836.0,No emergency department,2025-08-30T17:19:34.896526,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_258_phone,phone,02 6546 9000,"Wilson Memorial Community Hospital, Murrurundi",hospital,nsw_hospitals_agent,NSW Health API,Cnr O'Connell & Paradise Rd,Murrurundi,NSW,2338.0,Not reporting wait times,2025-08-30T17:19:34.896551,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_259_phone,phone,02 6557 3400,Wingham Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,32 Bungay Road,Wingham,NSW,2429.0,No emergency department,2025-08-30T17:19:34.896575,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_260_phone,phone,02 4222 5000,Wollongong Hospital,hospital,nsw_hospitals_agent,NSW Health API,Loftus Street,Wollongong,NSW,2500.0,Reporting wait times,2025-08-30T17:19:34.896599,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_261_phone,phone,02 4344 8444,Woy Woy Public Hospital,hospital,nsw_hospitals_agent,NSW Health API,Ocean Beach Road,Woy Woy,NSW,2256.0,No emergency department,2025-08-30T17:19:34.896623,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_262_phone,phone,02 6979 0000,Wyalong Hospital,hospital,nsw_hospitals_agent,NSW Health API,70 Ungarie Road,West Wyalong,NSW,2671.0,Not reporting wait times,2025-08-30T17:19:34.896647,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_263_phone,phone,02 4394 8000,Wyong Public Hospital,hospital,nsw_hospitals_agent,NSW Health API,Pacific Highway,Kanwal,NSW,2259.0,Reporting wait times,2025-08-30T17:19:34.896671,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_264_phone,phone,(02) 6220 2000,Yass District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Meehan Street,Yass,NSW,2582.0,Not reporting wait times,2025-08-30T17:19:34.896695,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_265_phone,phone,02 6382 8888,Young District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Allanan Street,Young,NSW,2594.0,Not reporting wait times,2025-08-30T17:19:34.896719,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
