contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category
hospital_26_phone,phone,02 6749 7000,Boggabri Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Wee Waa Street,Boggabri,NSW,2382.0,Not reporting wait times,2025-08-30T17:19:34.890876,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_27_phone,phone,02 6749 7000,Boggabri Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Wee Waa Street,Boggabri,NSW,2382.0,No emergency department,2025-08-30T17:19:34.890902,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_28_phone,phone,02 6458 5777,Bombala Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Wellington Street,Bombala,NSW,2632.0,Not reporting wait times,2025-08-30T17:19:34.890927,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_29_phone,phone,02 6458 5777,Bombala Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Wellington Street,Bombala,NSW,2632.0,No emergency department,2025-08-30T17:19:34.890952,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_30_phone,phone,02 6665 1203,Bonalbo Hospital,hospital,nsw_hospitals_agent,NSW Health API,Clarence Way,Bonalbo,NSW,2469.0,Not reporting wait times,2025-08-30T17:19:34.890978,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_31_phone,phone,02 6385 3004,Boorowa District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Dry Street,Boorowa,NSW,2586.0,Not reporting wait times,2025-08-30T17:19:34.891003,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_32_phone,phone,02 6385 3004,Boorowa Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,62 Dry Street,Boorowa,NSW,2586.0,No emergency department,2025-08-30T17:19:34.891028,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_33_phone,phone,02 6870 8888,Bourke District Hospital,hospital,nsw_hospitals_agent,NSW Health API,26 Tarcoon Street,Bourke,NSW,2840.0,Not reporting wait times,2025-08-30T17:19:34.891052,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_34_phone,phone,02 6870 8888,Bourke Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,26 Tarcoon Street,Bourke,NSW,2840.0,No emergency department,2025-08-30T17:19:34.891076,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_35_phone,phone,02 4861 0200,Bowral Hospital,hospital,nsw_hospitals_agent,NSW Health API,Mona road,Bowral,NSW,2576.0,Reporting wait times,2025-08-30T17:19:34.891101,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_37_phone,phone,02 4842 2566,Braidwood Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,73 Monkittee Street,Braidwood,NSW,2622.0,Not reporting wait times,2025-08-30T17:19:34.891149,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_38_phone,phone,02 4842 2566,Braidwood Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,73 Monkittee Street,Braidwood,NSW,2622.0,No emergency department,2025-08-30T17:19:34.891174,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_39_phone,phone,02 6830 5000,Brewarrina Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,56 Doyle Street,Brewarrina,NSW,2839.0,Not reporting wait times,2025-08-30T17:19:34.891198,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_40_phone,phone,02 6830 5000,Brewarrina Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,56 Doyle Street,Brewarrina,NSW,2839.0,No emergency department,2025-08-30T17:19:34.891222,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_41_phone,phone,08 8080 1333,Broken Hill Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Thomas Street,Broken Hill,NSW,2880.0,Reporting wait times,2025-08-30T17:19:34.891247,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_42_phone,phone,02 4987 9900,Bulahdelah Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Richmond Street,Bulahdelah,NSW,2423.0,Not reporting wait times,2025-08-30T17:19:34.891271,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_43_phone,phone,02 4284 4344,Bulli Hospital,hospital,nsw_hospitals_agent,NSW Health API,Hospital Road,Bulli,NSW,2516.0,Not reporting wait times,2025-08-30T17:19:34.891295,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_44_phone,phone,02 6685 6200,Byron District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Shirley & Wordsworth Sts,Byron Bay,NSW,2481.0,Not reporting wait times,2025-08-30T17:19:34.891320,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_45_phone,phone,02 9553 3111,Calvary Health Care Sydney,hospital,nsw_hospitals_agent,NSW Health API,91-111 Rocky Point Road,Kogarah,NSW,2217.0,No emergency department,2025-08-30T17:19:34.891379,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_46_phone,phone,02 4921 1211,Calvary Mater Newcastle,hospital,nsw_hospitals_agent,NSW Health API,20 Edith Street,Waratah,NSW,2298.0,Reporting wait times,2025-08-30T17:19:34.891412,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_47_phone,phone,02 4634 3000,Camden Hospital,hospital,nsw_hospitals_agent,NSW Health API,Menangle Road,Camden,NSW,2570.0,Not reporting wait times,2025-08-30T17:19:34.891440,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_48_phone,phone,02 6683 2019,"Campbell Hospital, Coraki",hospital,nsw_hospitals_agent,NSW Health API,Spring Street,Coraki,NSW,2471.0,Not reporting wait times,2025-08-30T17:19:34.891467,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_49_phone,phone,02 4634 3000,Campbelltown Hospital,hospital,nsw_hospitals_agent,NSW Health API,Therry Road,Campbelltown,NSW,2560.0,Reporting wait times,2025-08-30T17:19:34.891491,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_50_phone,phone,02 6340 3033,Canowindra Soldiers Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Browns Avenue,Canowindra,NSW,2804.0,Not reporting wait times,2025-08-30T17:19:34.891516,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_51_phone,phone,02 9787 0000,Canterbury Hospital,hospital,nsw_hospitals_agent,NSW Health API,Canterbury Road,Campsie,NSW,2194.0,Reporting wait times,2025-08-30T17:19:34.891540,0.95,LHD: Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_52_phone,phone,02 4659 0590,Carrington Centennial Hospital,hospital,nsw_hospitals_agent,NSW Health API,90 Werombi Road,Camden,NSW,2570.0,No emergency department,2025-08-30T17:19:34.891565,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_53_phone,phone,02 6662 2111,Casino & District Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Hotham Street,Casino,NSW,2470.0,Not reporting wait times,2025-08-30T17:19:34.891589,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_54_phone,phone,02 4991 0555,Cessnock District Hospital,hospital,nsw_hospitals_agent,NSW Health API,24 View Street,Cessnock,NSW,2325.0,Reporting wait times,2025-08-30T17:19:34.891613,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_55_phone,phone,02 6830 2111,Cobar District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Lerida Road,Cobar,NSW,2835.0,Not reporting wait times,2025-08-30T17:19:34.891637,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_56_phone,phone,02 6656 7000,Coffs Harbour Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,345 Pacific Highway,Coffs Harbour,NSW,2450.0,Reporting wait times,2025-08-30T17:19:34.891661,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_57_phone,phone,02 4267 2266,Coledale District Hospital,hospital,nsw_hospitals_agent,NSW Health API,636 Lawrence Hargrave Drive,Coledale,NSW,2515.0,No emergency department,2025-08-30T17:19:34.891685,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_58_phone,phone,02 6756 4888,Collarenebri Health Service,hospital,nsw_hospitals_agent,NSW Health API,Walgett Street,Collarenebri,NSW,2833.0,Not reporting wait times,2025-08-30T17:19:34.891709,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_59_phone,phone,02 6756 4888,Collarenebri Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Walgett Street,Collarenebri,NSW,2833.0,No emergency department,2025-08-30T17:19:34.891733,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_60_phone,phone,02 9767 5000,Concord Repatriation General Hospital,hospital,nsw_hospitals_agent,NSW Health API,Hospital Rd,Concord,NSW,2139.0,Reporting wait times,2025-08-30T17:19:34.891761,0.95,LHD: Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_61_phone,phone,02 6890 1500,Condobolin District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Madline Street,Condobolin,NSW,2877.0,Not reporting wait times,2025-08-30T17:19:34.891784,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_62_phone,phone,02 6377 9100,Coolah Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Martin Street,Coolah,NSW,2843.0,Not reporting wait times,2025-08-30T17:19:34.891808,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_63_phone,phone,02 6377 1177,Coolah Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Goddard Street,Coolah,NSW,2843.0,No emergency department,2025-08-30T17:19:34.891832,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_64_phone,phone,02 6927 3303,Coolamon Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Buchanan Drive,Coolamon,NSW,2701.0,No emergency department,2025-08-30T17:19:34.891856,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_65_phone,phone,02 6927 3303,Coolamon-Ganmain Health Service,hospital,nsw_hospitals_agent,NSW Health API,Buchanan Dr,Coolamon,NSW,2701.0,Not reporting wait times,2025-08-30T17:19:34.891880,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_66_phone,phone,02 6455 3222,Cooma Hospital & Health Service,hospital,nsw_hospitals_agent,NSW Health API,Bent Street,Cooma,NSW,2630.0,Not reporting wait times,2025-08-30T17:19:34.891904,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_67_phone,phone,02 6826 6100,Coonabarabran District Hospital,hospital,nsw_hospitals_agent,NSW Health API,101-103 Edwards Street,Coonabarabran,NSW,2357.0,Not reporting wait times,2025-08-30T17:19:34.891928,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_68_phone,phone,02 6822 9300,Coonamble Health Service,hospital,nsw_hospitals_agent,NSW Health API,15 Castlereagh Street,Coonamble,NSW,2829.0,Not reporting wait times,2025-08-30T17:19:34.891951,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_69_phone,phone,02 6033 7555,Corowa Health Service,hospital,nsw_hospitals_agent,NSW Health API,53 Guy Street,Corowa,NSW,2646.0,Not reporting wait times,2025-08-30T17:19:34.891975,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_70_phone,phone,02 6033 7555,Corowa Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,53 Guy Street,Corowa,NSW,2646.0,No emergency department,2025-08-30T17:19:34.891999,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_71_phone,phone,02 5338 5500,Cowra District Hospital,hospital,nsw_hospitals_agent,NSW Health API,64 Liverpool Street,Cowra,NSW,2794.0,Not reporting wait times,2025-08-30T17:19:34.892023,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_72_phone,phone,02 4832 1300,Crookwell District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Kialla Road,Crookwell,NSW,2583.0,Not reporting wait times,2025-08-30T17:19:34.892047,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_73_phone,phone,02 6029 8203,Culcairn Health Service,hospital,nsw_hospitals_agent,NSW Health API,57 Balfour Street,Culcairn,NSW,2660.0,Not reporting wait times,2025-08-30T17:19:34.892070,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_74_phone,phone,02 6029 8203,Culcairn Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,51-55 Balfour Street,Culcairn,NSW,2660.0,No emergency department,2025-08-30T17:19:34.892093,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_75_phone,phone,02 4464 1001,David Berry Hospital,hospital,nsw_hospitals_agent,NSW Health API,85 Tannery Road,Berry,NSW,2535.0,No emergency department,2025-08-30T17:19:34.892116,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_76_phone,phone,02 6459 8000,Delegate Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Craigie Street,Delegate,NSW,2633.0,Not reporting wait times,2025-08-30T17:19:34.892139,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_77_phone,phone,02 6458 8008,Delegate Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,6 Craigie Street,Delegate,NSW,2633.0,No emergency department,2025-08-30T17:19:34.892162,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_78_phone,phone,03 5882 2800,Deniliquin Hospital,hospital,nsw_hospitals_agent,NSW Health API,411 Charlotte Street,Deniliquin,NSW,2710.0,Not reporting wait times,2025-08-30T17:19:34.892185,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_79_phone,phone,02 6547 3999,Denman Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,51-53 Ogilvie St,Denman,NSW,2328.0,Not reporting wait times,2025-08-30T17:19:34.892208,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_80_phone,phone,02 6547 3999,Denman Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,51-53 Ogilvie St,Denman,NSW,2328.0,No emergency department,2025-08-30T17:19:34.892231,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_81_phone,phone,02 6692 7700,Dorrigo Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Beech Street,Dorrigo,NSW,2453.0,Not reporting wait times,2025-08-30T17:19:34.892255,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_82_phone,phone,02 6692 7700,Dorrigo Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Beech Street,Dorrigo,NSW,2453.0,No emergency department,2025-08-30T17:19:34.892278,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_83_phone,phone,02 6809 6809,Dubbo Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Myall Street,Dubbo,NSW,2830.0,Reporting wait times,2025-08-30T17:19:34.892301,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_84_phone,phone,02 6375 1408,Dunedoo Health Service,hospital,nsw_hospitals_agent,NSW Health API,Digilah Street,Dunedoo,NSW,2844.0,Not reporting wait times,2025-08-30T17:19:34.892324,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_85_phone,phone,02 6375 1408,Dunedoo Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Digilah Street,Dunedoo,NSW,2844.0,No emergency department,2025-08-30T17:19:34.892354,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_86_phone,phone,02 4995 7000,Dungog Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,22 Hospital Road,Dungog,NSW,2420.0,Not reporting wait times,2025-08-30T17:19:34.892377,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_87_phone,phone,02 6734 7900,Emmaville - Vegetable Creek Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,13-33 Glen Inns Road,Emmaville,NSW,2371.0,No emergency department,2025-08-30T17:19:34.892402,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_88_phone,phone,02 6850 4000,Eugowra Memorial Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Hill Street,Eugowra,NSW,2806.0,Not reporting wait times,2025-08-30T17:19:34.892428,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_89_phone,phone,02 9616 8111,Fairfield Hospital,hospital,nsw_hospitals_agent,NSW Health API,Cnr Polding Street & Prairievale Road,Fairfield,NSW,2176.0,Reporting wait times,2025-08-30T17:19:34.892453,0.95,LHD: South Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_90_phone,phone,03 5883 1133,Finley Hospital & Community Health Centre,hospital,nsw_hospitals_agent,NSW Health API,Dawe Avenue,Finley,NSW,2713.0,Not reporting wait times,2025-08-30T17:19:34.892477,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_91_phone,phone,02 6850 2000,Forbes District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Elgin Street,Forbes,NSW,2871.0,Not reporting wait times,2025-08-30T17:19:34.892501,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_92_phone,phone,02 9548 4700,Garrawarra Centre for Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Princes Highway,Waterfall,NSW,2233.0,No emergency department,2025-08-30T17:19:34.892525,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_93_phone,phone,02 6880 5900,Gilgandra Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Chelmsford Avenue,Gilgandra,NSW,2827.0,Not reporting wait times,2025-08-30T17:19:34.892549,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_94_phone,phone,02 6847 2366,Gilgandra Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Chelmsford Avenue,Gilgandra,NSW,2827.0,No emergency department,2025-08-30T17:19:34.892573,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_95_phone,phone,02 6739 0200,Glen Innes District Hospital,hospital,nsw_hospitals_agent,NSW Health API,94 Taylor Street,Glen Innes,NSW,2370.0,Not reporting wait times,2025-08-30T17:19:34.892597,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_96_phone,phone,02 6538 5047,Gloucester Soldiers Memorial - Nursing Home Unit,hospital,nsw_hospitals_agent,NSW Health API,Hay Street,Gloucester,NSW,2422.0,No emergency department,2025-08-30T17:19:34.892621,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_97_phone,phone,02 6538 5000,Gloucester Soldiers Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,Church Street,Gloucester,NSW,2422.0,Not reporting wait times,2025-08-30T17:19:34.892645,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_98_phone,phone,02 4320 2111,Gosford Hospital,hospital,nsw_hospitals_agent,NSW Health API,Holden Street,Gosford,NSW,2250.0,Reporting wait times,2025-08-30T17:19:34.892669,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_99_phone,phone,02 4827 3111,Goulburn Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,130 Goldsmith Street,Goulburn,NSW,2580.0,Reporting wait times,2025-08-30T17:19:34.892693,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_100_phone,phone,02 4734 2000,Governor Phillip Residential Aged Care Facility,hospital,nsw_hospitals_agent,NSW Health API,Glebe Place,Penrith,NSW,2750.0,No emergency department,2025-08-30T17:19:34.892717,0.95,LHD: Nepean Blue Mountains Local Health District,safe,1.05,NSW,Healthcare Services
hospital_101_phone,phone,02 6563 2000,Gower Wilson - Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Lord Howe Island,Lord Howe Island,NSW,2898.0,No emergency department,2025-08-30T17:19:34.892741,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_102_phone,phone,02 6640 2222,Grafton Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Arthur Street,Grafton,NSW,2460.0,Reporting wait times,2025-08-30T17:19:34.892764,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_103_phone,phone,02 9903 8305,Greenwich Hospital,hospital,nsw_hospitals_agent,NSW Health API,River Road,Greenwich,NSW,2065.0,No emergency department,2025-08-30T17:19:34.892788,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_104_phone,phone,02 6349 1700,Grenfell Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Sullivan Street,Grenfell,NSW,2810.0,Not reporting wait times,2025-08-30T17:19:34.892814,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_105_phone,phone,02 6349 1700,Grenfell Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Sullivan Street,Grenfell,NSW,2810.0,No emergency department,2025-08-30T17:19:34.892838,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_106_phone,phone,02 6969 5555,Griffith Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Warrambool Street,Griffith,NSW,2680.0,Reporting wait times,2025-08-30T17:19:34.892862,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_107_phone,phone,02 6825 1201,Gulargambone Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Bourbah Street,Gulargambone,NSW,2828.0,Not reporting wait times,2025-08-30T17:19:34.892886,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_108_phone,phone,02 6825 1201,Gulargambone Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,Bourbah Street,Gulargambone,NSW,2828.0,No emergency department,2025-08-30T17:19:34.892910,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_109_phone,phone,02 6944 1022,Gundagai District Hospital,hospital,nsw_hospitals_agent,NSW Health API,O'Hagen Street,Gundagai,NSW,2722.0,Not reporting wait times,2025-08-30T17:19:34.892934,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_110_phone,phone,02 6741 8000,Gunnedah District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Marquis Street,Gunnedah,NSW,2380.0,Reporting wait times,2025-08-30T17:19:34.892958,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_111_phone,phone,02 6738 4000,Guyra Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,44-48 Sole Street,Guyra,NSW,2365.0,Not reporting wait times,2025-08-30T17:19:34.892981,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_112_phone,phone,02 6738 4000,Guyra Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,48 Sole Street,Guyra,NSW,2365.0,No emergency department,2025-08-30T17:19:34.893006,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_113_phone,phone,02 6990 8700,Hay District Hospital,hospital,nsw_hospitals_agent,NSW Health API,351 Murray Street,Hay,NSW,2711.0,Not reporting wait times,2025-08-30T17:19:34.893029,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_114_phone,phone,02 6990 8700,Hay Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,351 Murray Street,Hay,NSW,2711.0,No emergency department,2025-08-30T17:19:34.893052,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_115_phone,phone,02 6929 4999,Henty Hospital,hospital,nsw_hospitals_agent,NSW Health API,"Henty Community Health Centre, Ivor Street",Henty,NSW,2658.0,Not reporting wait times,2025-08-30T17:19:34.893075,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_116_phone,phone,02 6929 4999,Henty Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,7 Keighran Street,Henty,NSW,2658.0,No emergency department,2025-08-30T17:19:34.893099,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_117_phone,phone,02 6961 7200,Hillston District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Burns Street,Hillston,NSW,2675.0,Not reporting wait times,2025-08-30T17:19:34.893122,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_118_phone,phone,02 6036 2522,Holbrook District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Bowler Street,Holbrook,NSW,2644.0,Not reporting wait times,2025-08-30T17:19:34.893145,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_119_phone,phone,02 6036 2522,Holbrook Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Bowler Street,Holbrook,NSW,2644.0,No emergency department,2025-08-30T17:19:34.893171,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_120_phone,phone,02 9477 9123,Hornsby Ku-ring-gai Hospital,hospital,nsw_hospitals_agent,NSW Health API,Palmerston Rd,Hornsby,NSW,2077.0,Reporting wait times,2025-08-30T17:19:34.893194,0.95,LHD: Northern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_121_phone,phone,02 6721 9500,Inverell District Hospital,hospital,nsw_hospitals_agent,NSW Health API,41 Swanbrook Rd,Inverell,NSW,2360.0,Reporting wait times,2025-08-30T17:19:34.893217,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_122_phone,phone,03 5886 1300,Jerilderie Health Service,hospital,nsw_hospitals_agent,NSW Health API,Newell Highway,Jerilderie,NSW,2716.0,Not reporting wait times,2025-08-30T17:19:34.893241,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_123_phone,phone,03 5886 1300,Jerilderie Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Corner of South Coree Road and West Street,Jerilderie,NSW,2716.0,No emergency department,2025-08-30T17:19:34.893264,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
