contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category,hospital_name,hospital_type,phone,email,website,street_address,full_address,local_health_district,source,article_title,scam_type,threat_type,threat_value,date_reported,scam_tactics,impersonated_organizations,article_url,charity_name,abn,charity_purposes,registration_date,charity_size,service_name,phone_number,hours_of_operation,description
,,,,,,,,Prairiewood,NSW,2176.0,No emergency department,,,,,,,,Braeside Hospital,No emergency department,1300 225013,,,Locked Bag 82 Wetherill Park 1851<br/>340 Prairie Vale Road,"Locked Bag 82 Wetherill Park 1851<br/>340 Prairie Vale Road, Prairiewood, NSW, 2176",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Braidwood,NSW,2622.0,Not reporting wait times,,,,,,,,Braidwood Multi Purpose Service,Not reporting wait times,02 4842 2566,,,73 Monkittee Street,"73 Monkittee Street, Braidwood, NSW, 2622",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Braidwood,NSW,2622.0,No emergency department,,,,,,,,Braidwood Residential Aged Care,No emergency department,02 4842 2566,,,73 Monkittee Street,"73 Monkittee Street, Braidwood, NSW, 2622",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Brewarrina,NSW,2839.0,Not reporting wait times,,,,,,,,Brewarrina Multi-Purpose Service,Not reporting wait times,02 6830 5000,,,56 Doyle Street,"56 Doyle Street, Brewarrina, NSW, 2839",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Brewarrina,NSW,2839.0,No emergency department,,,,,,,,Brewarrina Residential Aged Care,No emergency department,02 6830 5000,,,56 Doyle Street,"56 Doyle Street, Brewarrina, NSW, 2839",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Broken Hill,NSW,2880.0,Reporting wait times,,,,,,,,Broken Hill Base Hospital,Reporting wait times,08 8080 1333,,,Thomas Street,"Thomas Street, Broken Hill, NSW, 2880",Far West Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Bulahdelah,NSW,2423.0,Not reporting wait times,,,,,,,,Bulahdelah Community Hospital,Not reporting wait times,02 4987 9900,,,Richmond Street,"Richmond Street, Bulahdelah, NSW, 2423",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Bulli,NSW,2516.0,Not reporting wait times,,,,,,,,Bulli Hospital,Not reporting wait times,02 4284 4344,,,Hospital Road,"Hospital Road, Bulli, NSW, 2516",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Byron Bay,NSW,2481.0,Not reporting wait times,,,,,,,,Byron District Hospital,Not reporting wait times,02 6685 6200,,,Shirley & Wordsworth Sts,"Shirley & Wordsworth Sts, Byron Bay, NSW, 2481",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kogarah,NSW,2217.0,No emergency department,,,,,,,,Calvary Health Care Sydney,No emergency department,02 9553 3111,,,91-111 Rocky Point Road,"91-111 Rocky Point Road, Kogarah, NSW, 2217",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Waratah,NSW,2298.0,Reporting wait times,,,,,,,,Calvary Mater Newcastle,Reporting wait times,02 4921 1211,,,20 Edith Street,"20 Edith Street, Waratah, NSW, 2298",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Camden,NSW,2570.0,Not reporting wait times,,,,,,,,Camden Hospital,Not reporting wait times,02 4634 3000,,,Menangle Road,"Menangle Road, Camden, NSW, 2570",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coraki,NSW,2471.0,Not reporting wait times,,,,,,,,"Campbell Hospital, Coraki",Not reporting wait times,02 6683 2019,,,Spring Street,"Spring Street, Coraki, NSW, 2471",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Campbelltown,NSW,2560.0,Reporting wait times,,,,,,,,Campbelltown Hospital,Reporting wait times,02 4634 3000,,,Therry Road,"Therry Road, Campbelltown, NSW, 2560",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Canowindra,NSW,2804.0,Not reporting wait times,,,,,,,,Canowindra Soldiers Memorial Hospital,Not reporting wait times,02 6340 3033,,,Browns Avenue,"Browns Avenue, Canowindra, NSW, 2804",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Campsie,NSW,2194.0,Reporting wait times,,,,,,,,Canterbury Hospital,Reporting wait times,02 9787 0000,,,Canterbury Road,"Canterbury Road, Campsie, NSW, 2194",Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Camden,NSW,2570.0,No emergency department,,,,,,,,Carrington Centennial Hospital,No emergency department,02 4659 0590,,,90 Werombi Road,"90 Werombi Road, Camden, NSW, 2570",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Casino,NSW,2470.0,Not reporting wait times,,,,,,,,Casino & District Memorial Hospital,Not reporting wait times,02 6662 2111,,,Hotham Street,"Hotham Street, Casino, NSW, 2470",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Cessnock,NSW,2325.0,Reporting wait times,,,,,,,,Cessnock District Hospital,Reporting wait times,02 4991 0555,,,24 View Street,"24 View Street, Cessnock, NSW, 2325",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Cobar,NSW,2835.0,Not reporting wait times,,,,,,,,Cobar District Hospital,Not reporting wait times,02 6830 2111,,,Lerida Road,"Lerida Road, Cobar, NSW, 2835",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coffs Harbour,NSW,2450.0,Reporting wait times,,,,,,,,Coffs Harbour Base Hospital,Reporting wait times,02 6656 7000,,,345 Pacific Highway,"345 Pacific Highway, Coffs Harbour, NSW, 2450",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coledale,NSW,2515.0,No emergency department,,,,,,,,Coledale District Hospital,No emergency department,02 4267 2266,,,636 Lawrence Hargrave Drive,"636 Lawrence Hargrave Drive, Coledale, NSW, 2515",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Collarenebri,NSW,2833.0,Not reporting wait times,,,,,,,,Collarenebri Health Service,Not reporting wait times,02 6756 4888,,,Walgett Street,"Walgett Street, Collarenebri, NSW, 2833",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Collarenebri,NSW,2833.0,No emergency department,,,,,,,,Collarenebri Residential Aged Care,No emergency department,02 6756 4888,,,Walgett Street,"Walgett Street, Collarenebri, NSW, 2833",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Concord,NSW,2139.0,Reporting wait times,,,,,,,,Concord Repatriation General Hospital,Reporting wait times,02 9767 5000,,,Hospital Rd,"Hospital Rd, Concord, NSW, 2139",Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Condobolin,NSW,2877.0,Not reporting wait times,,,,,,,,Condobolin District Hospital,Not reporting wait times,02 6890 1500,,,Madline Street,"Madline Street, Condobolin, NSW, 2877",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coolah,NSW,2843.0,Not reporting wait times,,,,,,,,Coolah Multi-Purpose Health Service,Not reporting wait times,02 6377 9100,,,Martin Street,"Martin Street, Coolah, NSW, 2843",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coolah,NSW,2843.0,No emergency department,,,,,,,,Coolah Residential Aged Care,No emergency department,02 6377 1177,,,Goddard Street,"Goddard Street, Coolah, NSW, 2843",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coolamon,NSW,2701.0,No emergency department,,,,,,,,Coolamon Residential Aged Care,No emergency department,02 6927 3303,,,Buchanan Drive,"Buchanan Drive, Coolamon, NSW, 2701",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coolamon,NSW,2701.0,Not reporting wait times,,,,,,,,Coolamon-Ganmain Health Service,Not reporting wait times,02 6927 3303,,,Buchanan Dr,"Buchanan Dr, Coolamon, NSW, 2701",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Cooma,NSW,2630.0,Not reporting wait times,,,,,,,,Cooma Hospital & Health Service,Not reporting wait times,02 6455 3222,,,Bent Street,"Bent Street, Cooma, NSW, 2630",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coonabarabran,NSW,2357.0,Not reporting wait times,,,,,,,,Coonabarabran District Hospital,Not reporting wait times,02 6826 6100,,,101-103 Edwards Street,"101-103 Edwards Street, Coonabarabran, NSW, 2357",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Coonamble,NSW,2829.0,Not reporting wait times,,,,,,,,Coonamble Health Service,Not reporting wait times,02 6822 9300,,,15 Castlereagh Street,"15 Castlereagh Street, Coonamble, NSW, 2829",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Corowa,NSW,2646.0,Not reporting wait times,,,,,,,,Corowa Health Service,Not reporting wait times,02 6033 7555,,,53 Guy Street,"53 Guy Street, Corowa, NSW, 2646",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Corowa,NSW,2646.0,No emergency department,,,,,,,,Corowa Residential Aged Care,No emergency department,02 6033 7555,,,53 Guy Street,"53 Guy Street, Corowa, NSW, 2646",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Cowra,NSW,2794.0,Not reporting wait times,,,,,,,,Cowra District Hospital,Not reporting wait times,02 5338 5500,,,64 Liverpool Street,"64 Liverpool Street, Cowra, NSW, 2794",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Crookwell,NSW,2583.0,Not reporting wait times,,,,,,,,Crookwell District Hospital,Not reporting wait times,02 4832 1300,,,Kialla Road,"Kialla Road, Crookwell, NSW, 2583",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Culcairn,NSW,2660.0,Not reporting wait times,,,,,,,,Culcairn Health Service,Not reporting wait times,02 6029 8203,,,57 Balfour Street,"57 Balfour Street, Culcairn, NSW, 2660",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Culcairn,NSW,2660.0,No emergency department,,,,,,,,Culcairn Residential Aged Care,No emergency department,02 6029 8203,,,51-55 Balfour Street,"51-55 Balfour Street, Culcairn, NSW, 2660",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Berry,NSW,2535.0,No emergency department,,,,,,,,David Berry Hospital,No emergency department,02 4464 1001,,,85 Tannery Road,"85 Tannery Road, Berry, NSW, 2535",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Delegate,NSW,2633.0,Not reporting wait times,,,,,,,,Delegate Multi-Purpose Service,Not reporting wait times,02 6459 8000,,,Craigie Street,"Craigie Street, Delegate, NSW, 2633",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Delegate,NSW,2633.0,No emergency department,,,,,,,,Delegate Residential Aged Care,No emergency department,02 6458 8008,,,6 Craigie Street,"6 Craigie Street, Delegate, NSW, 2633",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Deniliquin,NSW,2710.0,Not reporting wait times,,,,,,,,Deniliquin Hospital,Not reporting wait times,03 5882 2800,,,411 Charlotte Street,"411 Charlotte Street, Deniliquin, NSW, 2710",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Denman,NSW,2328.0,Not reporting wait times,,,,,,,,Denman Multi Purpose Service,Not reporting wait times,02 6547 3999,,,51-53 Ogilvie St,"51-53 Ogilvie St, Denman, NSW, 2328",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Denman,NSW,2328.0,No emergency department,,,,,,,,Denman Residential Aged Care,No emergency department,02 6547 3999,,,51-53 Ogilvie St,"51-53 Ogilvie St, Denman, NSW, 2328",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dorrigo,NSW,2453.0,Not reporting wait times,,,,,,,,Dorrigo Multi-Purpose Service,Not reporting wait times,02 6692 7700,,,Beech Street,"Beech Street, Dorrigo, NSW, 2453",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dorrigo,NSW,2453.0,No emergency department,,,,,,,,Dorrigo Residential Aged Care,No emergency department,02 6692 7700,,,Beech Street,"Beech Street, Dorrigo, NSW, 2453",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dubbo,NSW,2830.0,Reporting wait times,,,,,,,,Dubbo Base Hospital,Reporting wait times,02 6809 6809,,,Myall Street,"Myall Street, Dubbo, NSW, 2830",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dunedoo,NSW,2844.0,Not reporting wait times,,,,,,,,Dunedoo Health Service,Not reporting wait times,02 6375 1408,,,Digilah Street,"Digilah Street, Dunedoo, NSW, 2844",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dunedoo,NSW,2844.0,No emergency department,,,,,,,,Dunedoo Residential Aged Care,No emergency department,02 6375 1408,,,Digilah Street,"Digilah Street, Dunedoo, NSW, 2844",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Dungog,NSW,2420.0,Not reporting wait times,,,,,,,,Dungog Community Hospital,Not reporting wait times,02 4995 7000,,,22 Hospital Road,"22 Hospital Road, Dungog, NSW, 2420",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Emmaville,NSW,2371.0,No emergency department,,,,,,,,Emmaville - Vegetable Creek Residential Aged Care,No emergency department,02 6734 7900,,,13-33 Glen Inns Road,"13-33 Glen Inns Road, Emmaville, NSW, 2371",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Eugowra,NSW,2806.0,Not reporting wait times,,,,,,,,Eugowra Memorial Multi Purpose Service,Not reporting wait times,02 6850 4000,,,Hill Street,"Hill Street, Eugowra, NSW, 2806",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Fairfield,NSW,2176.0,Reporting wait times,,,,,,,,Fairfield Hospital,Reporting wait times,02 9616 8111,,,Cnr Polding Street & Prairievale Road,"Cnr Polding Street & Prairievale Road, Fairfield, NSW, 2176",South Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Finley,NSW,2713.0,Not reporting wait times,,,,,,,,Finley Hospital & Community Health Centre,Not reporting wait times,03 5883 1133,,,Dawe Avenue,"Dawe Avenue, Finley, NSW, 2713",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Forbes,NSW,2871.0,Not reporting wait times,,,,,,,,Forbes District Hospital,Not reporting wait times,02 6850 2000,,,Elgin Street,"Elgin Street, Forbes, NSW, 2871",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Waterfall,NSW,2233.0,No emergency department,,,,,,,,Garrawarra Centre for Aged Care,No emergency department,02 9548 4700,,,Princes Highway,"Princes Highway, Waterfall, NSW, 2233",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gilgandra,NSW,2827.0,Not reporting wait times,,,,,,,,Gilgandra Multi-Purpose Health Service,Not reporting wait times,02 6880 5900,,,Chelmsford Avenue,"Chelmsford Avenue, Gilgandra, NSW, 2827",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gilgandra,NSW,2827.0,No emergency department,,,,,,,,Gilgandra Residential Aged Care,No emergency department,02 6847 2366,,,Chelmsford Avenue,"Chelmsford Avenue, Gilgandra, NSW, 2827",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Glen Innes,NSW,2370.0,Not reporting wait times,,,,,,,,Glen Innes District Hospital,Not reporting wait times,02 6739 0200,,,94 Taylor Street,"94 Taylor Street, Glen Innes, NSW, 2370",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gloucester,NSW,2422.0,No emergency department,,,,,,,,Gloucester Soldiers Memorial - Nursing Home Unit,No emergency department,02 6538 5047,,,Hay Street,"Hay Street, Gloucester, NSW, 2422",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gloucester,NSW,2422.0,Not reporting wait times,,,,,,,,Gloucester Soldiers Memorial Hospital,Not reporting wait times,02 6538 5000,,,Church Street,"Church Street, Gloucester, NSW, 2422",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gosford,NSW,2250.0,Reporting wait times,,,,,,,,Gosford Hospital,Reporting wait times,02 4320 2111,,,Holden Street,"Holden Street, Gosford, NSW, 2250",Central Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Goulburn,NSW,2580.0,Reporting wait times,,,,,,,,Goulburn Base Hospital,Reporting wait times,02 4827 3111,,,130 Goldsmith Street,"130 Goldsmith Street, Goulburn, NSW, 2580",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Penrith,NSW,2750.0,No emergency department,,,,,,,,Governor Phillip Residential Aged Care Facility,No emergency department,02 4734 2000,,,Glebe Place,"Glebe Place, Penrith, NSW, 2750",Nepean Blue Mountains Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lord Howe Island,NSW,2898.0,No emergency department,,,,,,,,Gower Wilson - Multi-Purpose Service,No emergency department,02 6563 2000,,,Lord Howe Island,"Lord Howe Island, Lord Howe Island, NSW, 2898",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Grafton,NSW,2460.0,Reporting wait times,,,,,,,,Grafton Base Hospital,Reporting wait times,02 6640 2222,,,Arthur Street,"Arthur Street, Grafton, NSW, 2460",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Greenwich,NSW,2065.0,No emergency department,,,,,,,,Greenwich Hospital,No emergency department,02 9903 8305,,,River Road,"River Road, Greenwich, NSW, 2065",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Grenfell,NSW,2810.0,Not reporting wait times,,,,,,,,Grenfell Multi-Purpose Service,Not reporting wait times,02 6349 1700,,,Sullivan Street,"Sullivan Street, Grenfell, NSW, 2810",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Grenfell,NSW,2810.0,No emergency department,,,,,,,,Grenfell Residential Aged Care,No emergency department,02 6349 1700,,,Sullivan Street,"Sullivan Street, Grenfell, NSW, 2810",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Griffith,NSW,2680.0,Reporting wait times,,,,,,,,Griffith Base Hospital,Reporting wait times,02 6969 5555,,,Warrambool Street,"Warrambool Street, Griffith, NSW, 2680",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gulargambone,NSW,2828.0,Not reporting wait times,,,,,,,,Gulargambone Multi-Purpose Service,Not reporting wait times,02 6825 1201,,,Bourbah Street,"Bourbah Street, Gulargambone, NSW, 2828",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gulargambone,NSW,2828.0,No emergency department,,,,,,,,Gulargambone Residential Age Care,No emergency department,02 6825 1201,,,Bourbah Street,"Bourbah Street, Gulargambone, NSW, 2828",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gundagai,NSW,2722.0,Not reporting wait times,,,,,,,,Gundagai District Hospital,Not reporting wait times,02 6944 1022,,,O'Hagen Street,"O'Hagen Street, Gundagai, NSW, 2722",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gunnedah,NSW,2380.0,Reporting wait times,,,,,,,,Gunnedah District Hospital,Reporting wait times,02 6741 8000,,,Marquis Street,"Marquis Street, Gunnedah, NSW, 2380",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Guyra,NSW,2365.0,Not reporting wait times,,,,,,,,Guyra Multi Purpose Service,Not reporting wait times,02 6738 4000,,,44-48 Sole Street,"44-48 Sole Street, Guyra, NSW, 2365",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Guyra,NSW,2365.0,No emergency department,,,,,,,,Guyra Residential Aged Care,No emergency department,02 6738 4000,,,48 Sole Street,"48 Sole Street, Guyra, NSW, 2365",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Hay,NSW,2711.0,Not reporting wait times,,,,,,,,Hay District Hospital,Not reporting wait times,02 6990 8700,,,351 Murray Street,"351 Murray Street, Hay, NSW, 2711",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Hay,NSW,2711.0,No emergency department,,,,,,,,Hay Residential Age Care,No emergency department,02 6990 8700,,,351 Murray Street,"351 Murray Street, Hay, NSW, 2711",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Henty,NSW,2658.0,Not reporting wait times,,,,,,,,Henty Hospital,Not reporting wait times,02 6929 4999,,,"Henty Community Health Centre, Ivor Street","Henty Community Health Centre, Ivor Street, Henty, NSW, 2658",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Henty,NSW,2658.0,No emergency department,,,,,,,,Henty Residential Aged Care,No emergency department,02 6929 4999,,,7 Keighran Street,"7 Keighran Street, Henty, NSW, 2658",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Hillston,NSW,2675.0,Not reporting wait times,,,,,,,,Hillston District Hospital,Not reporting wait times,02 6961 7200,,,Burns Street,"Burns Street, Hillston, NSW, 2675",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Holbrook,NSW,2644.0,Not reporting wait times,,,,,,,,Holbrook District Hospital,Not reporting wait times,02 6036 2522,,,Bowler Street,"Bowler Street, Holbrook, NSW, 2644",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Holbrook,NSW,2644.0,No emergency department,,,,,,,,Holbrook Residential Aged Care,No emergency department,02 6036 2522,,,Bowler Street,"Bowler Street, Holbrook, NSW, 2644",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Hornsby,NSW,2077.0,Reporting wait times,,,,,,,,Hornsby Ku-ring-gai Hospital,Reporting wait times,02 9477 9123,,,Palmerston Rd,"Palmerston Rd, Hornsby, NSW, 2077",Northern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Inverell,NSW,2360.0,Reporting wait times,,,,,,,,Inverell District Hospital,Reporting wait times,02 6721 9500,,,41 Swanbrook Rd,"41 Swanbrook Rd, Inverell, NSW, 2360",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Jerilderie,NSW,2716.0,Not reporting wait times,,,,,,,,Jerilderie Health Service,Not reporting wait times,03 5886 1300,,,Newell Highway,"Newell Highway, Jerilderie, NSW, 2716",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Jerilderie,NSW,2716.0,No emergency department,,,,,,,,Jerilderie Residential Aged Care,No emergency department,03 5886 1300,,,Corner of South Coree Road and West Street,"Corner of South Coree Road and West Street, Jerilderie, NSW, 2716",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,New Lambton Heights,NSW,2305.0,Reporting wait times,,,,,,,,John Hunter Hospital (including Royal Newcastle Centre and John Hunter Children's Hospital),Reporting wait times,02 4921 3000,,,Lookout Road,"Lookout Road, New Lambton Heights, NSW, 2305",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Junee,NSW,2663.0,Not reporting wait times,,,,,,,,Junee District Hospital,Not reporting wait times,02 6924 8200,,,67 Broadway Street,"67 Broadway Street, Junee, NSW, 2663",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Junee,NSW,2663.0,No emergency department,,,,,,,,Junee Residential Aged Care,No emergency department,02 6924 1122,,,24-28 Commins Street,"24-28 Commins Street, Junee, NSW, 2663",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kempsey,NSW,2440.0,Reporting wait times,,,,,,,,Kempsey District Hospital,Reporting wait times,02 6562 6155,,,119 River Street,"119 River Street, Kempsey, NSW, 2440",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kiama,NSW,2533.0,No emergency department,,,,,,,,Kiama Hospital and Community Health Service,No emergency department,02 4233 1033,,,Bonaira Street,"Bonaira Street, Kiama, NSW, 2533",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kiama,NSW,2533.0,No emergency department,,,,,,,,Kiama Hospital Nursing Home,No emergency department,02 4233 1033,,,Bonaire Street,"Bonaire Street, Kiama, NSW, 2533",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Gloucester,NSW,2422.0,No emergency department,,,,,,,,Kimbarra Lodge Hostel - Gloucester Soldiers Memorial Hospital,No emergency department,02 6558 1307,,,Hay Street,"Hay Street, Gloucester, NSW, 2422",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kurri Kurri,NSW,2327.0,Not reporting wait times,,,,,,,,Kurri Kurri Hospital,Not reporting wait times,02 4936 3200,,,Lang Street,"Lang Street, Kurri Kurri, NSW, 2327",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kyogle,NSW,2474.0,Not reporting wait times,,,,,,,,Kyogle Memorial Hospital,Not reporting wait times,02 6632 1522,,,Summerland Way,"Summerland Way, Kyogle, NSW, 2474",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kyogle,NSW,2474.0,No emergency department,,,,,,,,Kyogle Residential Age Care,No emergency department,02 6632 1522,,,Summerland Way,"Summerland Way, Kyogle, NSW, 2474",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Lake Cargelligo,NSW,2672.0,Not reporting wait times,,,,,,,,Lake Cargelligo District Hospital,Not reporting wait times,02 6898 1200,,,Uabba Street,"Uabba Street, Lake Cargelligo, NSW, 2672",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
